timestamp,temp,hum,rain,prev_sm,target_sm
9417600000,22.7,80,43.6,69.06,72.11
9504000000,22.8,80,1.7,72.11,77.71
9590400000,22.8,80,0.0,77.71,78.21
9676800000,22.3,83,55.3,78.21,76.8
9763200000,21.7,87,22.5,76.8,83.99
9849600000,22.5,78,0.0,83.99,87.55
9936000000,23.2,72,0.0,87.55,87.34
10022400000,22.7,78,0.0,87.34,84.51
10108800000,20.8,89,29.4,84.51,82.4
10195200000,21.0,87,0.0,82.4,86.19
10281600000,21.2,87,19.9,86.19,87.67
10368000000,21.5,79,0.0,87.67,89.63
10454400000,22.4,71,0.0,89.63,89.39
10540800000,22.5,70,0.0,89.39,86.87
10627200000,22.6,73,0.0,86.87,82.28
10713600000,21.6,84,0.0,82.28,78.14
10800000000,22.1,71,0.0,78.14,74.81
10886400000,22.3,65,0.0,74.81,71.81
10972800000,21.9,61,0.0,71.81,69.12
11059200000,21.5,69,0.0,69.12,66.2
11145600000,19.8,77,0.0,66.2,63.39
11232000000,19.7,79,0.0,63.39,60.93
11318400000,21.1,72,0.0,60.93,58.31
11404800000,21.0,70,0.0,58.31,55.81
11491200000,21.2,65,0.0,55.81,53.33
11577600000,21.8,61,0.0,53.33,50.83
11664000000,22.1,65,0.0,50.83,48.54
11750400000,22.7,67,0.0,48.54,46.43
11836800000,22.2,72,0.0,46.43,44.54
11923200000,22.0,68,0.0,44.54,43.12
12009600000,21.6,64,0.0,43.12,42.21
12096000000,21.5,63,0.0,42.21,41.31
12182400000,20.3,73,0.0,41.31,40.4
12268800000,20.1,73,0.0,40.4,39.51
12355200000,20.1,71,0.0,39.51,38.63
12441600000,20.4,66,0.0,38.63,37.81
12528000000,20.3,69,0.0,37.81,37.01
